Source,Target,Type,Weight
UgzW3Ke1BtfhHQKvmNF4AaABAg,CF_0c3hRV9w,Directed,1
UgyDyaguohKt_NykboZ4AaABAg,CF_0c3hRV9w,Directed,1
UgwPBizlZ1XjpwPSiuN4AaABAg,CF_0c3hRV9w,Directed,1
UgxarTo9R68ryc3veiN4AaABAg,CF_0c3hRV9w,Directed,1
Ugz98Qsqzfrj3M0CLch4AaABAg,CF_0c3hRV9w,Directed,1
UgwHndf5KKHUG18HT_R4AaABAg,CF_0c3hRV9w,Directed,1
UgyPcLEZS9Egf5KDhQV4AaABAg,CF_0c3hRV9w,Directed,1
UgxK5w3U13VvCQtXESB4AaABAg,CF_0c3hRV9w,Directed,1
UgwpQdHMQpA59Bc4B8l4AaABAg,CF_0c3hRV9w,Directed,1
Ugw-tinp8M68OXgIv7N4AaABAg,CF_0c3hRV9w,Directed,1
UgyA9uz840ZLBQdVSN14AaABAg,CF_0c3hRV9w,Directed,1
UgxH-Gj2mh8hSteIFTx4AaABAg,CF_0c3hRV9w,Directed,1
UgwBXtuKmJL0gCL7kHh4AaABAg,CF_0c3hRV9w,Directed,1
UgxHv7WUGCoDJWXH5MR4AaABAg,CF_0c3hRV9w,Directed,1
UgwftKvcKURSO_g1ruh4AaABAg,CF_0c3hRV9w,Directed,1
Ugwjrw1SNjKkZKx4z6V4AaABAg,CF_0c3hRV9w,Directed,1
UgzVuG0GIypKQgffnR94AaABAg,CF_0c3hRV9w,Directed,1
UgzP59aKw3FbOHk-4GR4AaABAg,CF_0c3hRV9w,Directed,1
UgyjyL5MjqCptPevTaB4AaABAg,CF_0c3hRV9w,Directed,1
UgzB-PupeuH92vDI9IV4AaABAg,CF_0c3hRV9w,Directed,1
UgwTjaO_PhgpKz-lHu94AaABAg,CF_0c3hRV9w,Directed,1
UgxFIpywiLkSN9KNgVl4AaABAg,CF_0c3hRV9w,Directed,1
UgyxSdJtUOJnjk3Q-r94AaABAg,CF_0c3hRV9w,Directed,1
UgyKehBhpykFZf5QD5l4AaABAg,CF_0c3hRV9w,Directed,1
UgzvoQwul_I87uj0xC14AaABAg,AwC1J9o9Wxk,Directed,1
UgzXNs-vJxVifkT0f6R4AaABAg,AwC1J9o9Wxk,Directed,1
UgzoI9slHKLRCxgyTKZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgxKLk0nVRYoLB3Y0pZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgzHU_lbAWlgYmm0zul4AaABAg,AwC1J9o9Wxk,Directed,1
UgwyNQAg8O1Wfk3Ix654AaABAg,AwC1J9o9Wxk,Directed,1
Ugy2pLK34VgZceGO1E54AaABAg,AwC1J9o9Wxk,Directed,1
Ugzv71yFaZfqeJjmtrN4AaABAg,AwC1J9o9Wxk,Directed,1
UgxR3DoLMBcgm5piV6p4AaABAg,AwC1J9o9Wxk,Directed,1
UgxUWMhp1zdF1wqbsdx4AaABAg,AwC1J9o9Wxk,Directed,1
Ugz-vKqjk0_WhKs2Lvh4AaABAg,AwC1J9o9Wxk,Directed,1
UgwFvOakTACOLg2NUyl4AaABAg,AwC1J9o9Wxk,Directed,1
UgwdYSC1G3ywq33pZN54AaABAg,AwC1J9o9Wxk,Directed,1
UgygI6EsF7kdzbAtomB4AaABAg,AwC1J9o9Wxk,Directed,1
UgxVWNQA-XHPuA9EQG94AaABAg,AwC1J9o9Wxk,Directed,1
UgxR40sXy06jyYpC8HV4AaABAg,AwC1J9o9Wxk,Directed,1
UgyL2nUDfHXy4qToOHZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgygSSrcxIgIENeB81x4AaABAg,AwC1J9o9Wxk,Directed,1
UgwzfWnCqtraVetPHzh4AaABAg,AwC1J9o9Wxk,Directed,1
UgxJRlhF4S3XPbxOVy54AaABAg,AwC1J9o9Wxk,Directed,1
Ugxj1-J_LeR5jGQzM8d4AaABAg,AwC1J9o9Wxk,Directed,1
UgyUCP2Hv7cvMkcm5114AaABAg,AwC1J9o9Wxk,Directed,1
Ugw7IgRN7aaCakezn4t4AaABAg,AwC1J9o9Wxk,Directed,1
Ugzc708gasW-U9reePh4AaABAg,AwC1J9o9Wxk,Directed,1
UgyUK2obNZuj0wuX_rN4AaABAg,AwC1J9o9Wxk,Directed,1
UgyoSXiFj1f-eDl7aTV4AaABAg,AwC1J9o9Wxk,Directed,1
UgyIoHjwBfBSl2kq3Yp4AaABAg,AwC1J9o9Wxk,Directed,1
UgzZyzykaXJwt8BKo2B4AaABAg,AwC1J9o9Wxk,Directed,1
UgyVRiSYw6TB3v2Yajp4AaABAg,AwC1J9o9Wxk,Directed,1
UgzHU73hzKr5cd_JtnV4AaABAg,AwC1J9o9Wxk,Directed,1
Ugy5qcZFnLKG4qIf0CR4AaABAg,AwC1J9o9Wxk,Directed,1
Ugxn42hxdulGxqK_Tol4AaABAg,AwC1J9o9Wxk,Directed,1
UgyMUqUVnJC6SNoZw2t4AaABAg,AwC1J9o9Wxk,Directed,1
UgzqTKA1NBDMhmTorp54AaABAg,AwC1J9o9Wxk,Directed,1
UgwawR4jytn-5q7e98N4AaABAg,AwC1J9o9Wxk,Directed,1
UgxpLKyNjgGFJjcG4RV4AaABAg,AwC1J9o9Wxk,Directed,1
UgylSITv7AupaLw3wCx4AaABAg,AwC1J9o9Wxk,Directed,1
UgxrxjPKQ9XqLAP2DqZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgwFMYVxIv92KQfpqFx4AaABAg,AwC1J9o9Wxk,Directed,1
UgzvQAzWKeT1jvENHL14AaABAg,AwC1J9o9Wxk,Directed,1
Ugzrw1BBeffLI3jMlQZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgwoqxHvzdq4vS3RFe94AaABAg,AwC1J9o9Wxk,Directed,1
UgycifeLvoDBsJJUwvx4AaABAg,AwC1J9o9Wxk,Directed,1
UgyYW18uYkWq1gMpoOB4AaABAg,AwC1J9o9Wxk,Directed,1
UgwEmJ5dqh8NtXgPfvB4AaABAg,AwC1J9o9Wxk,Directed,1
UgzX9vYACFXzwM8jZ6l4AaABAg,AwC1J9o9Wxk,Directed,1
UgzyCbil0vPPi_mY7Hp4AaABAg,AwC1J9o9Wxk,Directed,1
UgxO9nO9hz6wWB-z7Gh4AaABAg,AwC1J9o9Wxk,Directed,1
Ugy20TEqb2KgxgHM6uZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgwelTKUM2bNNxSz1uZ4AaABAg,AwC1J9o9Wxk,Directed,1
Ugxr_t4MG5C8DXKdJWJ4AaABAg,AwC1J9o9Wxk,Directed,1
UgzAgu3I-KmcZ4t-HRV4AaABAg,AwC1J9o9Wxk,Directed,1
UgwK7KKr_WmbX6WTXvp4AaABAg,AwC1J9o9Wxk,Directed,1
UgxY7e9_rD8p_aeFPER4AaABAg,AwC1J9o9Wxk,Directed,1
UgyReFB029EoiMahewF4AaABAg,AwC1J9o9Wxk,Directed,1
UgwW5VGLkVfOUjyI4V14AaABAg,AwC1J9o9Wxk,Directed,1
Ugwt6T8cw8_EaKnpuWp4AaABAg,AwC1J9o9Wxk,Directed,1
UgwuwkHyZJssxdeWMIh4AaABAg,AwC1J9o9Wxk,Directed,1
UgzeCO2RmuT65HlXEg14AaABAg,AwC1J9o9Wxk,Directed,1
Ugz8hubQyMSwgOG4GK94AaABAg,AwC1J9o9Wxk,Directed,1
UgxXICW6T3UPQu9NdjJ4AaABAg,AwC1J9o9Wxk,Directed,1
UgxRopLRL5c8dPm8iU54AaABAg,AwC1J9o9Wxk,Directed,1
Ugzni-5xjIE4hZquHQJ4AaABAg,AwC1J9o9Wxk,Directed,1
UgzqoRuLrpKHjzuFn3x4AaABAg,AwC1J9o9Wxk,Directed,1
UgyE1Mo-vALXpUs-9Bh4AaABAg,AwC1J9o9Wxk,Directed,1
Ugz5tr17KyT1IyvzHrR4AaABAg,AwC1J9o9Wxk,Directed,1
UgxcTIjiD_agpflIyJ54AaABAg,AwC1J9o9Wxk,Directed,1
UgxCTIvpS1LtOcpqrHN4AaABAg,AwC1J9o9Wxk,Directed,1
Ugya_FLAVPkZ6tP9oK54AaABAg,AwC1J9o9Wxk,Directed,1
Ugwq810QadAvytTF1vd4AaABAg,AwC1J9o9Wxk,Directed,1
Ugxb5UFtTe3gZxPfgqd4AaABAg,AwC1J9o9Wxk,Directed,1
Ugza5vF7DJsbyyc4E0l4AaABAg,AwC1J9o9Wxk,Directed,1
Ugx8yBDAiUQ6H5N6ovp4AaABAg,AwC1J9o9Wxk,Directed,1
Ugwg4tNCA_RgJ2pajL14AaABAg,AwC1J9o9Wxk,Directed,1
UgxUvnnkzCqqpnAjCdJ4AaABAg,AwC1J9o9Wxk,Directed,1
UgxqCxTXx3a9gISRJy94AaABAg,AwC1J9o9Wxk,Directed,1
UgwT-xuSfTKNRn2JKyh4AaABAg,AwC1J9o9Wxk,Directed,1
Ugypt_g9FIlhG5up_AR4AaABAg,AwC1J9o9Wxk,Directed,1
UgxZwDOUPRnI137W95p4AaABAg,AwC1J9o9Wxk,Directed,1
Ugx999B_b3uBWdi3mqF4AaABAg,AwC1J9o9Wxk,Directed,1
UgzSA5gdckGZzOWaAKN4AaABAg,AwC1J9o9Wxk,Directed,1
UgxCB95_Uqek_NJjR0Z4AaABAg,AwC1J9o9Wxk,Directed,1
UgyPUJMJKIn_Y5LGykV4AaABAg,AwC1J9o9Wxk,Directed,1
Ugxc1Vliu4ZFsWv4l8d4AaABAg,AwC1J9o9Wxk,Directed,1
UgyLgQPs5ZGzGg5p0bd4AaABAg,AwC1J9o9Wxk,Directed,1
UgwKmUtIeHjT-GgLNud4AaABAg,AwC1J9o9Wxk,Directed,1
UgzGS83nhRJBpKAHOMd4AaABAg,AwC1J9o9Wxk,Directed,1
UgzqknZWZkUAsvXU5VR4AaABAg,AwC1J9o9Wxk,Directed,1
UgzSrxuuE6SK8P5idO94AaABAg,AwC1J9o9Wxk,Directed,1
UgxqvqAw_RmSTrxyGxN4AaABAg,AwC1J9o9Wxk,Directed,1
Ugy6KgSdugi9No9Je1p4AaABAg,AwC1J9o9Wxk,Directed,1
Ugz0UqP8E18U4LT4avF4AaABAg,AwC1J9o9Wxk,Directed,1
Ugx17s3-YuyeItmEXll4AaABAg,AwC1J9o9Wxk,Directed,1
UgySrrbWBRJp7ZEQJw14AaABAg,AwC1J9o9Wxk,Directed,1
Ugwx-3KPIG6tlBdBvxt4AaABAg,AwC1J9o9Wxk,Directed,1
UgwbU_UgZwEmMkDjuG14AaABAg,AwC1J9o9Wxk,Directed,1
Ugw7r1Lja-9kGfOeuKl4AaABAg,AwC1J9o9Wxk,Directed,1
UgysqwLJMUjykTLr3t54AaABAg,AwC1J9o9Wxk,Directed,1
Ugw1bF9OBW6ZEOCUTaF4AaABAg,AwC1J9o9Wxk,Directed,1
UgyQyKyiWv44wMZ8J4R4AaABAg,AwC1J9o9Wxk,Directed,1
Ugyb6jn8Ytsj7rauOSV4AaABAg,AwC1J9o9Wxk,Directed,1
Ugx1vd2BlZrtfvciVDZ4AaABAg,AwC1J9o9Wxk,Directed,1
UgxrZvtNDSyrsSlYhQ94AaABAg,AwC1J9o9Wxk,Directed,1
UgyKscnRL7lCzKK951N4AaABAg,AwC1J9o9Wxk,Directed,1
UgzoNTZ7H-3SLBFWuox4AaABAg,AwC1J9o9Wxk,Directed,1
UgyMR4zLjYZgYwJOr0V4AaABAg,AwC1J9o9Wxk,Directed,1
Ugzij9gkE76TwmXZ8lh4AaABAg,AwC1J9o9Wxk,Directed,1
UgxkQRavxANqy31poAx4AaABAg,AwC1J9o9Wxk,Directed,1
UgyliHxQQ-kgb99Uc794AaABAg,AwC1J9o9Wxk,Directed,1
Ugw-oijpZ9Chngt_Ent4AaABAg,AwC1J9o9Wxk,Directed,1
UgywUHukli12Pcu_Z7J4AaABAg,AwC1J9o9Wxk,Directed,1
UgyxU7qwF3dwUtN1Yvp4AaABAg,AwC1J9o9Wxk,Directed,1
UgxfRy0x8rjSsm5aghR4AaABAg,AwC1J9o9Wxk,Directed,1
Ugwmx5vXuGR-0H13TN14AaABAg,AwC1J9o9Wxk,Directed,1
UgzZz7hGIjIo8p3yMj54AaABAg,AwC1J9o9Wxk,Directed,1
Ugw1zxxMwiZUve72GwV4AaABAg,AwC1J9o9Wxk,Directed,1
UgwF6N3bMj2KjfnYDcB4AaABAg,AwC1J9o9Wxk,Directed,1
UgwQZFVkymtrSCnIvhR4AaABAg,AwC1J9o9Wxk,Directed,1
UgxYy-RvnOHAS1tkeKd4AaABAg,AwC1J9o9Wxk,Directed,1
UgyHXWRqgOeMCwKEEDB4AaABAg,AwC1J9o9Wxk,Directed,1
Ugx6dHWp85z4Qe7nEOR4AaABAg,AwC1J9o9Wxk,Directed,1
UgwgQEy0BztvuftnETl4AaABAg,AwC1J9o9Wxk,Directed,1
UgwN45C0FtOm5fde2V94AaABAg,AwC1J9o9Wxk,Directed,1
UgyXRXGEcbd9Xg91WwN4AaABAg,AwC1J9o9Wxk,Directed,1
Ugy6-hdx69VQfyNBJ4l4AaABAg,AwC1J9o9Wxk,Directed,1
UgzTSMkT4lZCXNYq7lx4AaABAg,AwC1J9o9Wxk,Directed,1
UgzWnt770YM05C4V3Pp4AaABAg,AwC1J9o9Wxk,Directed,1
UgyHcxbjaoYPr0MMHVx4AaABAg,AwC1J9o9Wxk,Directed,1
UgyA99lqFWPzw7u9k8x4AaABAg,AwC1J9o9Wxk,Directed,1
Ugygud0dVFJoxnVhUlB4AaABAg,AwC1J9o9Wxk,Directed,1
UgwjMjAzDkeZolp22814AaABAg,AwC1J9o9Wxk,Directed,1
UgyegnNdUJebPr4-oqt4AaABAg,t1dRiZJsXDY,Directed,1
UgwNiwpkxGPpJR-2vjJ4AaABAg,t1dRiZJsXDY,Directed,1
UgymMZZoLcbFVlfluOV4AaABAg,t1dRiZJsXDY,Directed,1
Ugzi-zW-ExtgmNjyH6B4AaABAg,t1dRiZJsXDY,Directed,1
UgwmENiJexnfEBGOcTF4AaABAg,t1dRiZJsXDY,Directed,1
Ugxd0bSg30GGf652Og14AaABAg,t1dRiZJsXDY,Directed,1
UgyPcj_t03fCgAllQkV4AaABAg,t1dRiZJsXDY,Directed,1
UgymXmAlu2G4Sx5jJF54AaABAg,t1dRiZJsXDY,Directed,1
UgwkBg1W8fbed-QxdB94AaABAg,t1dRiZJsXDY,Directed,1
UgzkcWLeasS70AXXZO94AaABAg,t1dRiZJsXDY,Directed,1
UgyZJHZEWHmdobNw4nh4AaABAg,t1dRiZJsXDY,Directed,1
UgytS0MoWe_J8uQ0Eh54AaABAg,t1dRiZJsXDY,Directed,1
Ugz9cFGcYX5PSYbxGA54AaABAg,t1dRiZJsXDY,Directed,1
Ugxiv200vNhVBoQUaf54AaABAg,t1dRiZJsXDY,Directed,1
Ugw2inJ1o9uW8xM69H94AaABAg,t1dRiZJsXDY,Directed,1
UgyR4zoZGJy9v-5zOYh4AaABAg,t1dRiZJsXDY,Directed,1
UgxX8mx27fI7_VUNIw54AaABAg,t1dRiZJsXDY,Directed,1
UgziwmFBfHv3O4A3NEx4AaABAg,t1dRiZJsXDY,Directed,1
UgzVfk3Jc8GoxBM9wU94AaABAg,t1dRiZJsXDY,Directed,1
Ugz719uAZ_HzAve37_x4AaABAg,t1dRiZJsXDY,Directed,1
UgygbMmvfY1rlNsYvZd4AaABAg,t1dRiZJsXDY,Directed,1
Ugz_G91zSdbruzifJiV4AaABAg,t1dRiZJsXDY,Directed,1
UgyJIQq_eahvQdS5f9d4AaABAg,t1dRiZJsXDY,Directed,1
Ugw39_iJQZ9t-951Pnp4AaABAg,t1dRiZJsXDY,Directed,1
Ugw3gXIyNVpsS8es9wN4AaABAg,t1dRiZJsXDY,Directed,1
UgyJC-r72OHBqFfj6rl4AaABAg,t1dRiZJsXDY,Directed,1
Ugw_Pc4hSZRmpxns-0J4AaABAg,t1dRiZJsXDY,Directed,1
UgwROFjS4jiwnoGrDfZ4AaABAg,t1dRiZJsXDY,Directed,1
Ugz0bqQawHqixxlliUt4AaABAg,t1dRiZJsXDY,Directed,1
UgwUqA9XZvrc4ZVqpFt4AaABAg,t1dRiZJsXDY,Directed,1
UgyaChGyQE8H8FPlCBF4AaABAg,t1dRiZJsXDY,Directed,1
Ugxk9VzVDdhSBN8OF0F4AaABAg,t1dRiZJsXDY,Directed,1
Ugyzm2NB_lxxtJLHd2R4AaABAg,t1dRiZJsXDY,Directed,1
UgwoNJTlQOQCFKXaeo14AaABAg,t1dRiZJsXDY,Directed,1
UgytVVyM89UyUSNnRPt4AaABAg,t1dRiZJsXDY,Directed,1
UgxVncEWImb8QPpcSGt4AaABAg,t1dRiZJsXDY,Directed,1
UgxOd_wKEmzxGAgyUOd4AaABAg,t1dRiZJsXDY,Directed,1
UgzvVXrf6m9QjyDJAKZ4AaABAg,t1dRiZJsXDY,Directed,1
UgyFJc6eCTjeluqYGlF4AaABAg,t1dRiZJsXDY,Directed,1
UgxBcTVlUBnc0MBmZBN4AaABAg,t1dRiZJsXDY,Directed,1
Ugwj2pFdzvyiBmuGzX94AaABAg,t1dRiZJsXDY,Directed,1
UgwBPZjF4BlyZPvrivh4AaABAg,t1dRiZJsXDY,Directed,1
UgyO1f1tN_gyB1oQ9Mh4AaABAg,t1dRiZJsXDY,Directed,1
UgxZHTkO_xbvvkMtKV14AaABAg,t1dRiZJsXDY,Directed,1
Ugzc4TqqDxGJQKR53Kl4AaABAg,t1dRiZJsXDY,Directed,1
Ugx4sDFVQh5ZucUQnOd4AaABAg,t1dRiZJsXDY,Directed,1
UgyVuIyE1BZwQACrkut4AaABAg,t1dRiZJsXDY,Directed,1
UgwIfVym8LHxJerXq7N4AaABAg,t1dRiZJsXDY,Directed,1
UgyF7YXLxm40qp9PeBR4AaABAg,t1dRiZJsXDY,Directed,1
Ugzf6ImO_OfcPQ5K7bN4AaABAg,t1dRiZJsXDY,Directed,1
UgzFKDYYUAkYm3gBM0h4AaABAg,t1dRiZJsXDY,Directed,1
Ugxgvjluw7sbCUwMIU14AaABAg,t1dRiZJsXDY,Directed,1
UgwkxtLuA-c74YYinJJ4AaABAg,t1dRiZJsXDY,Directed,1
UgwJQzp_AlRqcN9sqj14AaABAg,t1dRiZJsXDY,Directed,1
UgzvegVmKocMLrFZIah4AaABAg,t1dRiZJsXDY,Directed,1
UgxtgNFLtLXZuetoyZF4AaABAg,t1dRiZJsXDY,Directed,1
UgyeOcWtWtE2MKqWQd54AaABAg,t1dRiZJsXDY,Directed,1
UgxySTccsdwmDD7Dg054AaABAg,t1dRiZJsXDY,Directed,1
UgxGGTFhFKJFeOQ-z_F4AaABAg,t1dRiZJsXDY,Directed,1
UgyAdYOJnpwLBVryPJ14AaABAg,t1dRiZJsXDY,Directed,1
Ugzu-yyhPLDAD1LoPn54AaABAg,t1dRiZJsXDY,Directed,1
UgxmeQd7L2sWct-5A5N4AaABAg,t1dRiZJsXDY,Directed,1
UgzQ3KXLxIyqgF7afWF4AaABAg,t1dRiZJsXDY,Directed,1
Ugw-PwrYWxr0rSEN_il4AaABAg,t1dRiZJsXDY,Directed,1
UgySnfvJ27ArfZ7kJsh4AaABAg,t1dRiZJsXDY,Directed,1
Ugwk2dQk08WnvxjmFit4AaABAg,t1dRiZJsXDY,Directed,1
UgyOP_EpcIygIko-06l4AaABAg,t1dRiZJsXDY,Directed,1
Ugw_IcUoCzIIPXWqZrF4AaABAg,t1dRiZJsXDY,Directed,1
UgwqOU3C1gOlk2gF_5N4AaABAg,t1dRiZJsXDY,Directed,1
UgyW14wkUZFjH3vWnDt4AaABAg,t1dRiZJsXDY,Directed,1
UgwQ6tvTou71oN7UAsd4AaABAg,t1dRiZJsXDY,Directed,1
UgxT_Ug0baDH3jSI5394AaABAg,t1dRiZJsXDY,Directed,1
Ugwq_MNyLZZZsuOELDJ4AaABAg,t1dRiZJsXDY,Directed,1
UgymDNgMIeYlSq9SIT54AaABAg,t1dRiZJsXDY,Directed,1
UgytKhPcYprHz8lp2wd4AaABAg,t1dRiZJsXDY,Directed,1
UgyEWk-JED3KrOPKPWt4AaABAg,t1dRiZJsXDY,Directed,1
UgwrRxINgyjUn15z9PZ4AaABAg,t1dRiZJsXDY,Directed,1
Ugw4F3dUQS7OumaO61R4AaABAg,t1dRiZJsXDY,Directed,1
UgwJjtuWE_i-n1UJ3rB4AaABAg,t1dRiZJsXDY,Directed,1
Ugznd4_gjVDZKl3bz9F4AaABAg,t1dRiZJsXDY,Directed,1
Ugx71bULJz6XG7MzrGF4AaABAg,t1dRiZJsXDY,Directed,1
UgwaOxRnyC-4KEjFqQF4AaABAg,t1dRiZJsXDY,Directed,1
UgwLW6wHDid_61j4BR94AaABAg,t1dRiZJsXDY,Directed,1
Ugyggbuk51kRZdchci14AaABAg,t1dRiZJsXDY,Directed,1
UgzaTUrXRjbiZzSiBnZ4AaABAg,t1dRiZJsXDY,Directed,1
UgytlCcwz8tf-r855Qp4AaABAg,t1dRiZJsXDY,Directed,1
UgwUm4xue7fuLX8RxUl4AaABAg,t1dRiZJsXDY,Directed,1
Ugxb4y1dS1ySdX7Agil4AaABAg,t1dRiZJsXDY,Directed,1
UgwV_PduymeV8WZigj14AaABAg,t1dRiZJsXDY,Directed,1
UgwpK6w6BDvtKAuKY5R4AaABAg,t1dRiZJsXDY,Directed,1
UgxqMbiuG_e0DLy6-8J4AaABAg,t1dRiZJsXDY,Directed,1
UgxgeOAi-yDb29DM0eN4AaABAg,t1dRiZJsXDY,Directed,1
UgxF815OknBlHJQCyiF4AaABAg,t1dRiZJsXDY,Directed,1
Ugx9dRID5Wn5lukatpR4AaABAg,t1dRiZJsXDY,Directed,1
UgxejWQUAZ2f8VY0aUF4AaABAg,t1dRiZJsXDY,Directed,1
UgzBzgMBye4J8xGenyl4AaABAg,t1dRiZJsXDY,Directed,1
UgwQQLJXiws5LWWuzSB4AaABAg,t1dRiZJsXDY,Directed,1
UgwKIYcr6QVcf0QAhh54AaABAg,t1dRiZJsXDY,Directed,1
UgxhR_n21c9xBbetZuh4AaABAg,t1dRiZJsXDY,Directed,1
Ugwin-AYMK66mo9Sv0p4AaABAg,t1dRiZJsXDY,Directed,1
Ugwf7B3k6eBZcjYjpYZ4AaABAg,t1dRiZJsXDY,Directed,1
UgwCFrC_iotLZl2Np5B4AaABAg,t1dRiZJsXDY,Directed,1
UgwlhToArR7radO_kgN4AaABAg,t1dRiZJsXDY,Directed,1
UgzDSb2xBStUa2Xq39N4AaABAg,t1dRiZJsXDY,Directed,1
UgzyJliSqr8fJ5hCxMN4AaABAg,t1dRiZJsXDY,Directed,1
Ugw0AwjQmtRcbpEvz-94AaABAg,t1dRiZJsXDY,Directed,1
Ugy-TCeiuIY1-5RL4Vp4AaABAg,t1dRiZJsXDY,Directed,1
UgzW7P83yi0cG43GtHd4AaABAg,t1dRiZJsXDY,Directed,1
Ugy34U91puk2M8Z2-p14AaABAg,t1dRiZJsXDY,Directed,1
UgzxFfYeRXBu9N5aunx4AaABAg,t1dRiZJsXDY,Directed,1
Ugyzu6jpsOT4V25_SLR4AaABAg,t1dRiZJsXDY,Directed,1
UgwEa9gbLShfex5BBNl4AaABAg,t1dRiZJsXDY,Directed,1
Ugx3W35tnRQ342TtlbN4AaABAg,t1dRiZJsXDY,Directed,1
UgwJqyezuw-tnGrdZFt4AaABAg,t1dRiZJsXDY,Directed,1
Ugwn6u_M9TqsOe-jQ094AaABAg,t1dRiZJsXDY,Directed,1
Ugx1xKT4jGy-rumbC_Z4AaABAg,t1dRiZJsXDY,Directed,1
Ugx9GsJSlQTOfrLErih4AaABAg,t1dRiZJsXDY,Directed,1
UgzdP757i1fhM34yn294AaABAg,t1dRiZJsXDY,Directed,1
UgxgtUF8pH8jVjfstQx4AaABAg,t1dRiZJsXDY,Directed,1
UgxDgpV8Q7VGpHXX5d54AaABAg,t1dRiZJsXDY,Directed,1
UgxM6hUrG18z5Omuygh4AaABAg,t1dRiZJsXDY,Directed,1
UgyMBXFiopyQJGJhVAN4AaABAg,t1dRiZJsXDY,Directed,1
UgzDvISRWN4e1_9DI6h4AaABAg,t1dRiZJsXDY,Directed,1
UgxCzp0tZK4BvSR6e6t4AaABAg,t1dRiZJsXDY,Directed,1
UgyVEtJSG3XN3r1fJPN4AaABAg,t1dRiZJsXDY,Directed,1
UgyrPceekjQg9A3WXpF4AaABAg,t1dRiZJsXDY,Directed,1
Ugzhhan2QTLTrz9rxBd4AaABAg,t1dRiZJsXDY,Directed,1
Ugzzrtpe35rcQt4Epcp4AaABAg,t1dRiZJsXDY,Directed,1
Ugz6jpjKNTjwxmlx85F4AaABAg,t1dRiZJsXDY,Directed,1
Ugxqv_m9IuoDkesT80x4AaABAg,t1dRiZJsXDY,Directed,1
UgxgLbuCWpq4zXyDeQV4AaABAg,t1dRiZJsXDY,Directed,1
UgwJGVutOGyeh9yq1VJ4AaABAg,t1dRiZJsXDY,Directed,1
Ugyfq7JvDk3XZQqNtA54AaABAg,t1dRiZJsXDY,Directed,1
UgyjgmH1_5j7QU87iIp4AaABAg,t1dRiZJsXDY,Directed,1
UgxjAKVbj2zLhGlTRmh4AaABAg,t1dRiZJsXDY,Directed,1
Ugw7ctjqrMeJgoR6N5d4AaABAg,t1dRiZJsXDY,Directed,1
UgyZfCO65HyyuVyHreN4AaABAg,t1dRiZJsXDY,Directed,1
UgxpH4aXZPHyoeuOYx14AaABAg,t1dRiZJsXDY,Directed,1
Ugw8NT1z0IBk1ecCnul4AaABAg,t1dRiZJsXDY,Directed,1
UgzdJqJz4IJXYlR1ZXB4AaABAg,t1dRiZJsXDY,Directed,1
Ugz1mcVauS1gPwtnz3x4AaABAg,t1dRiZJsXDY,Directed,1
UgxfQDwTT8c8zU6CgZ54AaABAg,t1dRiZJsXDY,Directed,1
UgzQ6miiFL26bLr75ql4AaABAg,t1dRiZJsXDY,Directed,1
UgzmF3PYQEQHaaPaGkp4AaABAg,t1dRiZJsXDY,Directed,1
Ugwdbc5XDyw5i-JvBoZ4AaABAg,t1dRiZJsXDY,Directed,1
Ugzir7T0NEC2vAQoCe14AaABAg,t1dRiZJsXDY,Directed,1
Ugxy9IJHPOhfXABQUV54AaABAg,t1dRiZJsXDY,Directed,1
UgzEX9Hnfsa2HGdytIJ4AaABAg,t1dRiZJsXDY,Directed,1
Ugw3ALjDr-EdC0vLR3N4AaABAg,t1dRiZJsXDY,Directed,1
Ugy7icf2HkVP_EPw_Xp4AaABAg,t1dRiZJsXDY,Directed,1
UgxJt5Q9nIlHkHd9dNV4AaABAg,t1dRiZJsXDY,Directed,1
Ugyr2P0N1Qyhe2a6oft4AaABAg,t1dRiZJsXDY,Directed,1
UgyGMvqczhdclC4SkZl4AaABAg,t1dRiZJsXDY,Directed,1
UgyCdnNe6YsiPsHdC0h4AaABAg,t1dRiZJsXDY,Directed,1
UgytZvkOG_V5125LADZ4AaABAg,t1dRiZJsXDY,Directed,1
Ugykb18e6fO1dqvZn454AaABAg,t1dRiZJsXDY,Directed,1
UgyftQCyozmVOmJXY3V4AaABAg,t1dRiZJsXDY,Directed,1
UgwGJGYtjI2PTDUvXex4AaABAg,t1dRiZJsXDY,Directed,1
UgyD0cDEIVOS89gHKEh4AaABAg,t1dRiZJsXDY,Directed,1
UgzJOTLLXIrGWVyZjAp4AaABAg,t1dRiZJsXDY,Directed,1
UgzeCToGsWGJ31-G8Jl4AaABAg,t1dRiZJsXDY,Directed,1
UgwjuXwfFX5yg6a2Nad4AaABAg,t1dRiZJsXDY,Directed,1
Ugy4pV5mz6wxa8kF-Hp4AaABAg,t1dRiZJsXDY,Directed,1
Ugwfixivz44JclzC06V4AaABAg,t1dRiZJsXDY,Directed,1
UgwnOit6P7nAULkH_hB4AaABAg,t1dRiZJsXDY,Directed,1
